Id,crimes_count,region,year
24695,640,GM0085,2018JJ00
24701,635,GM0085,2019JJ00
24707,635,GM0085,2020JJ00
24713,590,GM0085,2021JJ00
24719,575,GM0085,2022JJ00
24725,540,GM0431,2010JJ00
24731,550,GM0431,2011JJ00
24737,530,GM0431,2012JJ00
24743,475,GM0431,2013JJ00
24749,460,GM0431,2014JJ00
24755,400,GM0431,2015JJ00
24761,500,GM0431,2016JJ00
24767,455,GM0431,2017JJ00
24773,395,GM0431,2018JJ00
24779,420,GM0431,2019JJ00
24785,505,GM0431,2020JJ00
24791,450,GM0431,2021JJ00
24797,480,GM0431,2022JJ00
24803,445,GM0432,2010JJ00
24809,405,GM0432,2011JJ00
24815,460,GM0432,2012JJ00
24821,385,GM0432,2013JJ00
24827,380,GM0432,2014JJ00
24833,370,GM0432,2015JJ00
24839,335,GM0432,2016JJ00
24845,260,GM0432,2017JJ00
24851,265,GM0432,2018JJ00
24857,275,GM0432,2019JJ00
24863,315,GM0432,2020JJ00
24869,275,GM0432,2021JJ00
24875,295,GM0432,2022JJ00
24881,875,GM0086,2010JJ00
24887,780,GM0086,2011JJ00
24893,785,GM0086,2012JJ00
24899,815,GM0086,2013JJ00
24905,805,GM0086,2014JJ00
24911,755,GM0086,2015JJ00
24917,765,GM0086,2016JJ00
24923,655,GM0086,2017JJ00
24929,600,GM0086,2018JJ00
24935,600,GM0086,2019JJ00
24941,635,GM0086,2020JJ00
24947,585,GM0086,2021JJ00
24953,575,GM0086,2022JJ00
24959,6140,GM0828,2010JJ00
24965,6255,GM0828,2011JJ00
24971,5920,GM0828,2012JJ00
24977,5600,GM0828,2013JJ00
24983,5190,GM0828,2014JJ00
24989,5290,GM0828,2015JJ00
24995,4810,GM0828,2016JJ00
25001,4270,GM0828,2017JJ00
25007,4125,GM0828,2018JJ00
25013,4745,GM0828,2019JJ00
25019,4850,GM0828,2020JJ00
25025,4520,GM0828,2021JJ00
25031,4385,GM0828,2022JJ00
25037,1130,GM0584,2010JJ00
25043,1045,GM0584,2011JJ00
25049,1035,GM0584,2012JJ00
25055,945,GM0584,2013JJ00
25061,860,GM0584,2014JJ00
25067,780,GM0584,2015JJ00
25073,840,GM0584,2016JJ00
25079,640,GM0584,2017JJ00
25085,575,GM0584,2018JJ00
25115,1565,GM1509,2010JJ00
25121,1525,GM1509,2011JJ00
25127,1420,GM1509,2012JJ00
25133,1320,GM1509,2013JJ00
25139,1160,GM1509,2014JJ00
25145,1110,GM1509,2015JJ00
25151,1070,GM1509,2016JJ00
25157,915,GM1509,2017JJ00
25163,770,GM1509,2018JJ00
25169,810,GM1509,2019JJ00
25175,910,GM1509,2020JJ00
25181,835,GM1509,2021JJ00
25187,945,GM1509,2022JJ00
25193,1515,GM0437,2010JJ00
25199,1535,GM0437,2011JJ00
25205,1430,GM0437,2012JJ00
25211,1395,GM0437,2013JJ00
25217,1220,GM0437,2014JJ00
25223,1130,GM0437,2015JJ00
25229,1170,GM0437,2016JJ00
25235,1005,GM0437,2017JJ00
25241,845,GM0437,2018JJ00
25247,875,GM0437,2019JJ00
25253,945,GM0437,2020JJ00
25259,850,GM0437,2021JJ00
25265,950,GM0437,2022JJ00
25271,230,GM0644,2010JJ00
25277,240,GM0644,2011JJ00
25283,195,GM0644,2012JJ00
25289,165,GM0644,2013JJ00
25295,135,GM0644,2014JJ00
25349,405,GM0589,2010JJ00
25355,375,GM0589,2011JJ00
25361,335,GM0589,2012JJ00
25367,350,GM0589,2013JJ00
25373,270,GM0589,2014JJ00
25379,270,GM0589,2015JJ00
25385,220,GM0589,2016JJ00
25391,205,GM0589,2017JJ00
25397,200,GM0589,2018JJ00
25403,265,GM0589,2019JJ00
25409,290,GM0589,2020JJ00
25415,280,GM0589,2021JJ00
25421,240,GM0589,2022JJ00
25427,2245,GM1734,2010JJ00
25433,2365,GM1734,2011JJ00
25439,2370,GM1734,2012JJ00
25445,2180,GM1734,2013JJ00
25451,1745,GM1734,2014JJ00
25457,1635,GM1734,2015JJ00
25463,1855,GM1734,2016JJ00
25469,1625,GM1734,2017JJ00
25475,1520,GM1734,2018JJ00
25481,1450,GM1734,2019JJ00
25487,1545,GM1734,2020JJ00
25493,1495,GM1734,2021JJ00
25499,1370,GM1734,2022JJ00
25505,1495,GM0590,2010JJ00
25511,1475,GM0590,2011JJ00
25517,1440,GM0590,2012JJ00
25523,1295,GM0590,2013JJ00
25529,1300,GM0590,2014JJ00
25535,1310,GM0590,2015JJ00
25541,1150,GM0590,2016JJ00
25547,975,GM0590,2017JJ00
25553,920,GM0590,2018JJ00
25559,1020,GM0590,2019JJ00
25565,1140,GM0590,2020JJ00
25571,850,GM0590,2021JJ00
25577,920,GM0590,2022JJ00
25583,1970,GM1894,2010JJ00
25589,1860,GM1894,2011JJ00
25595,1805,GM1894,2012JJ00
25601,1730,GM1894,2013JJ00
25607,1635,GM1894,2014JJ00
25613,1515,GM1894,2015JJ00
25619,1260,GM1894,2016JJ00
25625,1275,GM1894,2017JJ00
25631,1130,GM1894,2018JJ00
25637,1270,GM1894,2019JJ00
25643,1420,GM1894,2020JJ00
25649,1300,GM1894,2021JJ00
25655,1435,GM1894,2022JJ00
25661,770,GM0765,2010JJ00
25667,780,GM0765,2011JJ00
25673,780,GM0765,2012JJ00
25679,775,GM0765,2013JJ00
25685,575,GM0765,2014JJ00
25691,500,GM0765,2015JJ00
25697,460,GM0765,2016JJ00
25703,410,GM0765,2017JJ00
25709,420,GM0765,2018JJ00
25715,380,GM0765,2019JJ00
25721,390,GM0765,2020JJ00
25727,455,GM0765,2021JJ00
25733,340,GM0765,2022JJ00
25739,2590,GM1926,2010JJ00
25745,2570,GM1926,2011JJ00
25751,2660,GM1926,2012JJ00
25757,2140,GM1926,2013JJ00
25763,1870,GM1926,2014JJ00
25769,1800,GM1926,2015JJ00
25775,1850,GM1926,2016JJ00
25781,1695,GM1926,2017JJ00
25787,1455,GM1926,2018JJ00
25793,1670,GM1926,2019JJ00
25799,1815,GM1926,2020JJ00
25805,1615,GM1926,2021JJ00
25811,1660,GM1926,2022JJ00
25817,5170,GM0439,2010JJ00
25823,5290,GM0439,2011JJ00
25829,4865,GM0439,2012JJ00
25835,4520,GM0439,2013JJ00
25841,3990,GM0439,2014JJ00
25847,3940,GM0439,2015JJ00
25853,3445,GM0439,2016JJ00
25859,2870,GM0439,2017JJ00
25865,2880,GM0439,2018JJ00
25871,2795,GM0439,2019JJ00
25877,2895,GM0439,2020JJ00
25883,2790,GM0439,2021JJ00
25889,3330,GM0439,2022JJ00
25895,1190,GM0273,2010JJ00
25901,1175,GM0273,2011JJ00
25907,1110,GM0273,2012JJ00
25913,1120,GM0273,2013JJ00
25919,955,GM0273,2014JJ00
25925,860,GM0273,2015JJ00
25931,850,GM0273,2016JJ00
25937,675,GM0273,2017JJ00
25943,625,GM0273,2018JJ00
25949,645,GM0273,2019JJ00
25955,680,GM0273,2020JJ00
25961,650,GM0273,2021JJ00
25967,680,GM0273,2022JJ00
25973,1125,GM0177,2010JJ00
25979,1215,GM0177,2011JJ00
25985,1040,GM0177,2012JJ00
25991,1060,GM0177,2013JJ00
25997,840,GM0177,2014JJ00
26003,825,GM0177,2015JJ00
26009,890,GM0177,2016JJ00
26015,735,GM0177,2017JJ00
26021,685,GM0177,2018JJ00
26027,705,GM0177,2019JJ00
26033,800,GM0177,2020JJ00
26039,765,GM0177,2021JJ00
26045,785,GM0177,2022JJ00
26051,785,GM0595,2010JJ00
26129,880,GM0703,2010JJ00
26135,900,GM0703,2011JJ00
26141,875,GM0703,2012JJ00
26147,850,GM0703,2013JJ00
26153,665,GM0703,2014JJ00
26159,665,GM0703,2015JJ00
26165,715,GM0703,2016JJ00
26171,575,GM0703,2017JJ00
26177,570,GM0703,2018JJ00
26183,560,GM0703,2019JJ00
26189,670,GM0703,2020JJ00
26195,635,GM0703,2021JJ00
26201,690,GM0703,2022JJ00
26207,1940,GM0274,2010JJ00
26213,1945,GM0274,2011JJ00
26219,1720,GM0274,2012JJ00
26225,1630,GM0274,2013JJ00
26231,1570,GM0274,2014JJ00
26237,1330,GM0274,2015JJ00
26243,1270,GM0274,2016JJ00
26249,1080,GM0274,2017JJ00
26255,1010,GM0274,2018JJ00
26261,1105,GM0274,2019JJ00
26267,1080,GM0274,2020JJ00
26273,1070,GM0274,2021JJ00
26279,925,GM0274,2022JJ00
26285,215,GM0339,2010JJ00
26291,170,GM0339,2011JJ00
26297,170,GM0339,2012JJ00
26303,190,GM0339,2013JJ00
26309,165,GM0339,2014JJ00
26315,160,GM0339,2015JJ00
26321,140,GM0339,2016JJ00
26327,140,GM0339,2017JJ00
26333,110,GM0339,2018JJ00
26339,115,GM0339,2019JJ00
26345,135,GM0339,2020JJ00
26351,100,GM0339,2021JJ00
26357,120,GM0339,2022JJ00
26363,565,GM1667,2010JJ00
26369,590,GM1667,2011JJ00
26375,510,GM1667,2012JJ00
26381,510,GM1667,2013JJ00
26387,410,GM1667,2014JJ00
26393,460,GM1667,2015JJ00
26399,375,GM1667,2016JJ00
26405,365,GM1667,2017JJ00
26411,330,GM1667,2018JJ00
26417,345,GM1667,2019JJ00
26423,360,GM1667,2020JJ00
26429,330,GM1667,2021JJ00
26435,340,GM1667,2022JJ00
26441,2780,GM0275,2010JJ00
26447,2770,GM0275,2011JJ00
26453,2475,GM0275,2012JJ00
26459,2265,GM0275,2013JJ00
26465,2300,GM0275,2014JJ00
26471,2055,GM0275,2015JJ00
26477,1930,GM0275,2016JJ00
26483,1830,GM0275,2017JJ00
26489,1595,GM0275,2018JJ00
26495,1730,GM0275,2019JJ00
26501,1835,GM0275,2020JJ00
26507,1490,GM0275,2021JJ00
26513,1500,GM0275,2022JJ00
26519,945,GM0340,2010JJ00
26525,875,GM0340,2011JJ00
26531,870,GM0340,2012JJ00
26537,745,GM0340,2013JJ00
26543,665,GM0340,2014JJ00
26549,615,GM0340,2015JJ00
26555,630,GM0340,2016JJ00
26561,570,GM0340,2017JJ00
26567,655,GM0340,2018JJ00
26573,630,GM0340,2019JJ00
26579,590,GM0340,2020JJ00
26585,540,GM0340,2021JJ00
26591,520,GM0340,2022JJ00
26597,2325,GM0597,2010JJ00
26603,2385,GM0597,2011JJ00
26609,2330,GM0597,2012JJ00
26615,2480,GM0597,2013JJ00
26621,2100,GM0597,2014JJ00
26627,1895,GM0597,2015JJ00
26633,2130,GM0597,2016JJ00
26639,1830,GM0597,2017JJ00
26645,1735,GM0597,2018JJ00
26651,1895,GM0597,2019JJ00
26657,2090,GM0597,2020JJ00
26663,1830,GM0597,2021JJ00
26669,1730,GM0597,2022JJ00
26675,335,GM0196,2010JJ00
26681,310,GM0196,2011JJ00
26687,340,GM0196,2012JJ00
26693,275,GM0196,2013JJ00
26699,260,GM0196,2014JJ00
26705,310,GM0196,2015JJ00
26711,235,GM0196,2016JJ00
26717,230,GM0196,2017JJ00
26753,690,GM1672,2010JJ00
26759,795,GM1672,2011JJ00
26765,635,GM1672,2012JJ00
26771,560,GM1672,2013JJ00
26831,1310,GM1742,2010JJ00
26837,1550,GM1742,2011JJ00
26843,1325,GM1742,2012JJ00
26849,1175,GM1742,2013JJ00
26855,1040,GM1742,2014JJ00
26861,1030,GM1742,2015JJ00
26867,1065,GM1742,2016JJ00
26873,945,GM1742,2017JJ00
26879,900,GM1742,2018JJ00
26885,875,GM1742,2019JJ00
26891,825,GM1742,2020JJ00
26897,935,GM1742,2021JJ00
26903,940,GM1742,2022JJ00
26909,4090,GM0603,2010JJ00
26915,4540,GM0603,2011JJ00
26921,4070,GM0603,2012JJ00
26927,3705,GM0603,2013JJ00
26933,3780,GM0603,2014JJ00
26939,3575,GM0603,2015JJ00
26945,3695,GM0603,2016JJ00
26951,3140,GM0603,2017JJ00
26957,2925,GM0603,2018JJ00
26963,3275,GM0603,2019JJ00
26969,3565,GM0603,2020JJ00
26975,3320,GM0603,2021JJ00
26981,3420,GM0603,2022JJ00
26987,830,GM1669,2010JJ00
26993,930,GM1669,2011JJ00
26999,915,GM1669,2012JJ00
27005,790,GM1669,2013JJ00
27011,730,GM1669,2014JJ00
27017,645,GM1669,2015JJ00
27023,720,GM1669,2016JJ00
27029,620,GM1669,2017JJ00
27035,560,GM1669,2018JJ00
27041,580,GM1669,2019JJ00
27047,560,GM1669,2020JJ00
27053,560,GM1669,2021JJ00
27059,520,GM1669,2022JJ00
27065,5460,GM0957,2010JJ00
27071,5930,GM0957,2011JJ00
27077,5735,GM0957,2012JJ00
27083,5490,GM0957,2013JJ00
27089,5390,GM0957,2014JJ00
27095,4880,GM0957,2015JJ00
27101,4815,GM0957,2016JJ00
27107,4420,GM0957,2017JJ00
27113,4060,GM0957,2018JJ00
27119,4230,GM0957,2019JJ00
27125,3730,GM0957,2020JJ00
27131,3330,GM0957,2021JJ00
27137,3895,GM0957,2022JJ00
27143,1660,GM0736,2010JJ00
27149,2085,GM0736,2011JJ00
27155,2030,GM0736,2012JJ00
27161,2030,GM0736,2013JJ00
27167,1815,GM0736,2014JJ00
27173,1680,GM0736,2015JJ00
27179,1715,GM0736,2016JJ00
27185,1540,GM0736,2017JJ00
27191,1375,GM0736,2018JJ00
27197,1430,GM0736,2019JJ00
27203,1445,GM0736,2020JJ00
27209,1300,GM0736,2021JJ00
27215,1300,GM0736,2022JJ00
27221,6970,GM1674,2010JJ00
27227,6360,GM1674,2011JJ00
27233,6370,GM1674,2012JJ00
27239,5475,GM1674,2013JJ00
27245,5355,GM1674,2014JJ00
27251,5020,GM1674,2015JJ00
27257,4955,GM1674,2016JJ00
27263,4275,GM1674,2017JJ00
27269,3925,GM1674,2018JJ00
27275,4255,GM1674,2019JJ00
27281,4335,GM1674,2020JJ00
27287,4555,GM1674,2021JJ00
27293,4525,GM1674,2022JJ00
27299,66990,GM0599,2010JJ00
27305,72665,GM0599,2011JJ00
27311,69330,GM0599,2012JJ00
27317,67780,GM0599,2013JJ00
27323,63105,GM0599,2014JJ00
27329,60505,GM0599,2015JJ00
27335,60765,GM0599,2016JJ00
27341,55855,GM0599,2017JJ00
27347,49990,GM0599,2018JJ00
27353,52250,GM0599,2019JJ00
27359,51210,GM0599,2020JJ00
27365,48415,GM0599,2021JJ00
27371,53225,GM0599,2022JJ00
27377,560,GM0600,2010JJ00
27455,105,GM0277,2010JJ00
27461,120,GM0277,2011JJ00
27467,90,GM0277,2012JJ00
27472,100,GM0277,2013JJ00
27478,70,GM0277,2014JJ00
27483,70,GM0277,2015JJ00
27488,50,GM0277,2016JJ00
27493,55,GM0277,2017JJ00
27498,50,GM0277,2018JJ00
27503,50,GM0277,2019JJ00
27508,30,GM0277,2020JJ00
27513,45,GM0277,2021JJ00
27518,45,GM0277,2022JJ00
27523,1355,GM0840,2010JJ00
27529,1130,GM0840,2011JJ00
27535,1035,GM0840,2012JJ00
27541,870,GM0840,2013JJ00
27547,910,GM0840,2014JJ00
27553,830,GM0840,2015JJ00
27559,780,GM0840,2016JJ00
27565,830,GM0840,2017JJ00
27571,665,GM0840,2018JJ00
27577,735,GM0840,2019JJ00
27583,830,GM0840,2020JJ00
27589,895,GM0840,2021JJ00
27595,795,GM0840,2022JJ00
27601,1460,GM0441,2010JJ00
27607,1295,GM0441,2011JJ00
27613,1090,GM0441,2012JJ00
27619,2085,GM0441,2013JJ00
27625,2495,GM0441,2014JJ00
27631,2010,GM0441,2015JJ00
27637,1695,GM0441,2016JJ00
27643,1320,GM0441,2017JJ00
27649,1480,GM0441,2018JJ00
27655,1565,GM0441,2019JJ00
27661,1690,GM0441,2020JJ00
27667,1635,GM0441,2021JJ00
27673,1710,GM0441,2022JJ00
27679,185,GM0458,2010JJ00
27685,195,GM0458,2011JJ00
27691,125,GM0458,2012JJ00
27697,180,GM0458,2013JJ00
27703,180,GM0458,2014JJ00
27757,320,GM0279,2010JJ00
27763,350,GM0279,2011JJ00
27769,330,GM0279,2012JJ00
27775,345,GM0279,2013JJ00
27781,270,GM0279,2014JJ00
27787,290,GM0279,2015JJ00
27793,245,GM0279,2016JJ00
27799,210,GM0279,2017JJ00
27805,205,GM0279,2018JJ00
27811,220,GM0279,2019JJ00
27817,255,GM0279,2020JJ00
27823,255,GM0279,2021JJ00
27829,235,GM0279,2022JJ00
27835,6245,GM0606,2010JJ00
27841,6520,GM0606,2011JJ00
27847,6495,GM0606,2012JJ00
27853,6415,GM0606,2013JJ00
27859,5500,GM0606,2014JJ00
27865,5430,GM0606,2015JJ00
27871,5360,GM0606,2016JJ00
27877,5320,GM0606,2017JJ00
27883,4805,GM0606,2018JJ00
27889,5260,GM0606,2019JJ00
27895,5360,GM0606,2020JJ00
27901,4475,GM0606,2021JJ00
27907,4665,GM0606,2022JJ00
27913,30,GM0088,2010JJ00
27918,50,GM0088,2011JJ00
27923,35,GM0088,2012JJ00
27928,35,GM0088,2013JJ00
27933,25,GM0088,2014JJ00
27938,35,GM0088,2015JJ00
27943,35,GM0088,2016JJ00
27948,35,GM0088,2017JJ00
27953,50,GM0088,2018JJ00
27958,30,GM0088,2019JJ00
27963,35,GM0088,2020JJ00
27968,35,GM0088,2021JJ00
27973,35,GM0088,2022JJ00
27978,1215,GM0844,2010JJ00
27984,1130,GM0844,2011JJ00
27990,1245,GM0844,2012JJ00
27996,1265,GM0844,2013JJ00
28002,995,GM0844,2014JJ00
28008,910,GM0844,2015JJ00
28014,1000,GM0844,2016JJ00
28056,710,GM0962,2010JJ00
28062,690,GM0962,2011JJ00
28068,715,GM0962,2012JJ00
28074,610,GM0962,2013JJ00
28080,610,GM0962,2014JJ00
28086,640,GM0962,2015JJ00
28092,520,GM0962,2016JJ00
28098,520,GM0962,2017JJ00
28104,360,GM0962,2018JJ00
28134,630,GM0608,2010JJ00
28140,570,GM0608,2011JJ00
28146,555,GM0608,2012JJ00
28152,540,GM0608,2013JJ00
28158,460,GM0608,2014JJ00
28212,2375,GM1676,2010JJ00
28218,2425,GM1676,2011JJ00
28224,2300,GM1676,2012JJ00
28230,2155,GM1676,2013JJ00
28236,1815,GM1676,2014JJ00
28242,1870,GM1676,2015JJ00
28248,1590,GM1676,2016JJ00
28254,1385,GM1676,2017JJ00
28260,1165,GM1676,2018JJ00
28266,1090,GM1676,2019JJ00
28272,1100,GM1676,2020JJ00
28278,1125,GM1676,2021JJ00
28284,1200,GM1676,2022JJ00
28290,325,GM0965,2010JJ00
28296,360,GM0965,2011JJ00
28302,365,GM0965,2012JJ00
28308,365,GM0965,2013JJ00
28314,290,GM0965,2014JJ00
28320,345,GM0965,2015JJ00
28326,290,GM0965,2016JJ00
28332,250,GM0965,2017JJ00
28338,250,GM0965,2018JJ00
28344,275,GM0965,2019JJ00
28350,265,GM0965,2020JJ00
28356,260,GM0965,2021JJ00
28362,290,GM0965,2022JJ00
28368,355,GM1702,2010JJ00
28374,315,GM1702,2011JJ00
28380,320,GM1702,2012JJ00
28386,390,GM1702,2013JJ00
28392,315,GM1702,2014JJ00
28398,235,GM1702,2015JJ00
28404,255,GM1702,2016JJ00
28410,215,GM1702,2017JJ00
28416,240,GM1702,2018JJ00
28422,285,GM1702,2019JJ00
28428,290,GM1702,2020JJ00
28434,295,GM1702,2021JJ00
28446,1090,GM0845,2010JJ00
28452,1025,GM0845,2011JJ00
28458,1035,GM0845,2012JJ00
28464,885,GM0845,2013JJ00
28470,890,GM0845,2014JJ00
28476,835,GM0845,2015JJ00
28482,725,GM0845,2016JJ00
28488,675,GM0845,2017JJ00
28494,670,GM0845,2018JJ00
28500,725,GM0845,2019JJ00
28506,790,GM0845,2020JJ00
28512,800,GM0845,2021JJ00
28518,760,GM0845,2022JJ00
28524,755,GM0846,2010JJ00
28530,920,GM0846,2011JJ00
28536,765,GM0846,2012JJ00
28542,880,GM0846,2013JJ00
28548,755,GM0846,2014JJ00
28554,585,GM0846,2015JJ00
28560,550,GM0846,2016JJ00
28602,8540,GM1883,2010JJ00
28608,8910,GM1883,2011JJ00
28614,8725,GM1883,2012JJ00
28620,8275,GM1883,2013JJ00
28626,8035,GM1883,2014JJ00
28632,7760,GM1883,2015JJ00
28638,6805,GM1883,2016JJ00
28644,6180,GM1883,2017JJ00
28650,5490,GM1883,2018JJ00
28656,5235,GM1883,2019JJ00
28662,4970,GM1883,2020JJ00
28668,4710,GM1883,2021JJ00
28674,4620,GM1883,2022JJ00
28680,1200,GM0051,2010JJ00
28686,1120,GM0051,2011JJ00
28692,955,GM0051,2012JJ00
28698,920,GM0051,2013JJ00
28758,1220,GM0610,2010JJ00
28764,1255,GM0610,2011JJ00
28770,1235,GM0610,2012JJ00
28776,1170,GM0610,2013JJ00
28782,985,GM0610,2014JJ00
28788,875,GM0610,2015JJ00
28794,865,GM0610,2016JJ00
28800,765,GM0610,2017JJ00
28806,720,GM0610,2018JJ00
28812,710,GM0610,2019JJ00
28818,780,GM0610,2020JJ00
28824,650,GM0610,2021JJ00
28830,660,GM0610,2022JJ00
28836,465,GM0040,2010JJ00
28842,475,GM0040,2011JJ00
28848,390,GM0040,2012JJ00
28854,410,GM0040,2013JJ00
28860,365,GM0040,2014JJ00
28866,320,GM0040,2015JJ00
28872,355,GM0040,2016JJ00
28878,280,GM0040,2017JJ00
28914,1380,GM1714,2010JJ00
28920,1420,GM1714,2011JJ00
28926,1210,GM1714,2012JJ00
28932,1050,GM1714,2013JJ00
28938,940,GM1714,2014JJ00
28944,875,GM1714,2015JJ00
28950,785,GM1714,2016JJ00
28956,755,GM1714,2017JJ00
28962,825,GM1714,2018JJ00
28968,765,GM1714,2019JJ00
28974,790,GM1714,2020JJ00
28980,820,GM1714,2021JJ00
28986,770,GM1714,2022JJ00
28992,3035,GM0090,2010JJ00
28998,3120,GM0090,2011JJ00
29004,2945,GM0090,2012JJ00
29010,2950,GM0090,2013JJ00
29016,2795,GM0090,2014JJ00
29022,2525,GM0090,2015JJ00
29028,2280,GM0090,2016JJ00
29034,2215,GM0090,2017JJ00
29040,2390,GM0090,2018JJ00
29046,2340,GM0090,2019JJ00
29052,2365,GM0090,2020JJ00
29058,2260,GM0090,2021JJ00
29064,2040,GM0090,2022JJ00
29070,2285,GM0091,2010JJ00
29148,2210,GM0342,2010JJ00
29154,2080,GM0342,2011JJ00
29160,2200,GM0342,2012JJ00
29166,1950,GM0342,2013JJ00
29172,1970,GM0342,2014JJ00
29178,2120,GM0342,2015JJ00
29184,1935,GM0342,2016JJ00
29190,1680,GM0342,2017JJ00
29196,1575,GM0342,2018JJ00
29202,1555,GM0342,2019JJ00
29208,1680,GM0342,2020JJ00
29214,1470,GM0342,2021JJ00
29220,1485,GM0342,2022JJ00
29226,815,GM0847,2010JJ00
29232,730,GM0847,2011JJ00
29238,740,GM0847,2012JJ00
29244,865,GM0847,2013JJ00
29250,775,GM0847,2014JJ00
29256,650,GM0847,2015JJ00
29262,645,GM0847,2016JJ00
29268,585,GM0847,2017JJ00
29274,440,GM0847,2018JJ00
29280,530,GM0847,2019JJ00
29286,570,GM0847,2020JJ00
29292,605,GM0847,2021JJ00
29298,555,GM0847,2022JJ00
29304,855,GM0848,2010JJ00
29310,875,GM0848,2011JJ00
29316,910,GM0848,2012JJ00
29322,815,GM0848,2013JJ00
29328,725,GM0848,2014JJ00
29334,820,GM0848,2015JJ00
29340,660,GM0848,2016JJ00
29346,670,GM0848,2017JJ00
29352,620,GM0848,2018JJ00
29358,645,GM0848,2019JJ00
29364,620,GM0848,2020JJ00
29370,715,GM0848,2021JJ00
29376,700,GM0848,2022JJ00
29382,4460,GM0612,2010JJ00
29388,5115,GM0612,2011JJ00
29394,4835,GM0612,2012JJ00
29400,4745,GM0612,2013JJ00
29406,4410,GM0612,2014JJ00
29460,2175,GM0037,2010JJ00
29466,2175,GM0037,2011JJ00
29472,2010,GM0037,2012JJ00
29478,1705,GM0037,2013JJ00
29484,1355,GM0037,2014JJ00
29490,1480,GM0037,2015JJ00
29496,1205,GM0037,2016JJ00
29502,1115,GM0037,2017JJ00
29508,995,GM0037,2018JJ00
29514,1140,GM0037,2019JJ00
29520,980,GM0037,2020JJ00
29526,1015,GM0037,2021JJ00
29532,1185,GM0037,2022JJ00
29538,485,GM0180,2010JJ00
29544,500,GM0180,2011JJ00
29550,490,GM0180,2012JJ00
29556,445,GM0180,2013JJ00
29562,405,GM0180,2014JJ00
29568,410,GM0180,2015JJ00
29574,385,GM0180,2016JJ00
29580,335,GM0180,2017JJ00
29586,330,GM0180,2018JJ00
29592,365,GM0180,2019JJ00
29598,395,GM0180,2020JJ00
29604,360,GM0180,2021JJ00
29610,420,GM0180,2022JJ00
29616,1440,GM0532,2010JJ00
29622,1290,GM0532,2011JJ00
29628,1245,GM0532,2012JJ00
29634,1140,GM0532,2013JJ00
29640,940,GM0532,2014JJ00
29646,950,GM0532,2015JJ00
29652,810,GM0532,2016JJ00
29658,630,GM0532,2017JJ00
29664,635,GM0532,2018JJ00
29670,725,GM0532,2019JJ00
29676,715,GM0532,2020JJ00
29682,720,GM0532,2021JJ00
29688,680,GM0532,2022JJ00
29694,1090,GM0851,2010JJ00
29700,1145,GM0851,2011JJ00
29706,1120,GM0851,2012JJ00
29712,1135,GM0851,2013JJ00
29718,925,GM0851,2014JJ00
29724,875,GM0851,2015JJ00
29730,865,GM0851,2016JJ00
29736,810,GM0851,2017JJ00
29742,805,GM0851,2018JJ00
29748,755,GM0851,2019JJ00
29754,820,GM0851,2020JJ00
29760,750,GM0851,2021JJ00
29766,705,GM0851,2022JJ00
29772,1955,GM1708,2010JJ00
29778,2065,GM1708,2011JJ00
29784,1940,GM1708,2012JJ00
29790,1675,GM1708,2013JJ00
29796,1570,GM1708,2014JJ00
29802,1640,GM1708,2015JJ00
29808,1675,GM1708,2016JJ00
29814,1390,GM1708,2017JJ00
29820,1350,GM1708,2018JJ00
29826,1505,GM1708,2019JJ00
29832,1515,GM1708,2020JJ00
29838,1375,GM1708,2021JJ00
29844,1400,GM1708,2022JJ00
29850,1270,GM0971,2010JJ00
29856,1390,GM0971,2011JJ00
29862,1250,GM0971,2012JJ00
29868,1195,GM0971,2013JJ00
29874,1205,GM0971,2014JJ00
29880,1125,GM0971,2015JJ00
29886,985,GM0971,2016JJ00
29892,940,GM0971,2017JJ00
29898,860,GM0971,2018JJ00
29904,845,GM0971,2019JJ00
29910,870,GM0971,2020JJ00
29916,815,GM0971,2021JJ00
29922,770,GM0971,2022JJ00
29934,4135,GM1904,2011JJ00
29940,3540,GM1904,2012JJ00
29946,3180,GM1904,2013JJ00
29952,2980,GM1904,2014JJ00
29958,2775,GM1904,2015JJ00
29964,3025,GM1904,2016JJ00
29970,2770,GM1904,2017JJ00
29976,2785,GM1904,2018JJ00
29982,2950,GM1904,2019JJ00
29988,2505,GM1904,2020JJ00
29994,2250,GM1904,2021JJ00
30000,2225,GM1904,2022JJ00
30006,305,GM0617,2010JJ00
30012,285,GM0617,2011JJ00
30018,275,GM0617,2012JJ00
30024,195,GM0617,2013JJ00
30030,265,GM0617,2014JJ00
30036,225,GM0617,2015JJ00
30042,215,GM0617,2016JJ00
30048,145,GM0617,2017JJ00
30054,170,GM0617,2018JJ00
30090,3925,GM1900,2011JJ00
30096,3650,GM1900,2012JJ00
30102,3700,GM1900,2013JJ00
30108,3375,GM1900,2014JJ00
30114,3500,GM1900,2015JJ00
30120,3115,GM1900,2016JJ00
30126,2690,GM1900,2017JJ00
30132,3065,GM1900,2018JJ00
30138,3165,GM1900,2019JJ00
30144,3020,GM1900,2020JJ00
30150,2835,GM1900,2021JJ00
30156,2850,GM1900,2022JJ00
30162,3630,GM0715,2010JJ00
30168,3210,GM0715,2011JJ00
30174,3350,GM0715,2012JJ00
30180,2725,GM0715,2013JJ00
30186,2430,GM0715,2014JJ00
30192,2280,GM0715,2015JJ00
30198,2370,GM0715,2016JJ00
30204,1990,GM0715,2017JJ00
