region_code,period,population
LD03,2014-05,7972228.0
LD03,2014-06,7975108.0
LD03,2014-07,7976567.0
LD03,2014-08,7984317.0
LD03,2014-09,7994517.0
LD03,2014-10,8000784.0
LD03,2014-11,8005330.0
LD03,2014-12,8006238.0
LD03,2015-01,8008660.0
LD03,2015-02,8012288.0
LD03,2015-03,8014824.0
LD03,2015-04,8017499.0
LD03,2015-05,8020103.0
LD03,2015-06,8022769.0
LD03,2015-07,8024780.0
LD03,2015-08,8033570.0
LD03,2015-09,8045930.0
LD03,2015-10,8053174.0
LD03,2015-11,8059370.0
LD03,2015-12,8062022.0
LD03,2016-01,8066046.0
LD03,2016-02,8071643.0
LD03,2016-03,8075500.0
LD03,2016-04,8079480.0
LD03,2016-05,8084553.0
LD03,2016-06,8088652.0
LD03,2016-07,8091250.0
LD03,2016-08,8102696.0
LD03,2016-09,8113270.0
LD03,2016-10,8119521.0
LD03,2016-11,8124579.0
LD03,2016-12,8125777.0
LD03,2017-01,8128779.0
LD03,2017-02,8134328.0
LD03,2017-03,8139389.0
LD03,2017-04,8143508.0
LD03,2017-05,8147383.0
LD03,2017-06,8151150.0
LD03,2017-07,8153936.0
LD03,2017-08,8165185.0
LD03,2017-09,8176330.0
LD03,2017-10,8183343.0
LD03,2017-11,8189259.0
LD03,2017-12,8190014.0
LD03,2018-01,8194470.0
LD03,2018-02,8199621.0
LD03,2018-03,8201542.0
LD03,2018-04,8205876.0
LD03,2018-05,8211276.0
LD03,2018-06,8214175.0
LD03,2018-07,8216515.0
LD03,2018-08,8226597.0
LD03,2018-09,8238268.0
LD03,2018-10,8245645.0
LD03,2018-11,8251839.0
LD03,2018-12,8252442.0
LD03,2019-01,8258156.0
LD03,2019-02,8263959.0
LD03,2019-03,8268600.0
LD03,2019-04,8273901.0
LD03,2019-05,8279164.0
LD03,2019-06,8282210.0
LD03,2019-07,8285694.0
LD03,2019-08,8298213.0
LD03,2019-09,8312207.0
LD03,2019-10,8321505.0
LD03,2019-11,8326486.0
LD03,2019-12,8326545.0
LD03,2020-01,8331070.0
LD03,2020-02,8336824.0
LD03,2020-03,8337760.0
LD03,2020-04,8336061.0
LD03,2020-05,8337096.0
LD03,2020-06,8339091.0
LD03,2020-07,8341298.0
LD03,2020-08,8346485.0
LD03,2020-09,8357675.0
LD03,2020-10,8361354.0
LD03,2020-11,8362815.0
LD03,2020-12,8361089.0
LD03,2021-01,8360973.0
LD03,2021-02,8363909.0
LD03,2021-03,8366408.0
LD03,2021-04,8368577.0
LD03,2021-05,8371449.0
LD03,2021-06,8374806.0
LD03,2021-07,8376807.0
LD03,2021-08,8387650.0
LD03,2021-09,8404085.0
LD03,2021-10,8413274.0
LD03,2021-11,8419704.0
LD03,2021-12,8420411.0
LD03,2022-01,8423977.0
LD03,2022-02,8430805.0
LD03,2022-03,8448082.0
LD03,2022-04,8465690.0
LD03,2022-05,8477265.0
LD03,2022-06,8483404.0
LD03,2022-07,8486704.0
LD03,2022-08,8501464.0
LD03,2022-09,8518555.0
LD03,2022-10,8526358.0
LD03,2022-11,8535038.0
LD03,2022-12,8536295.0
LD03,2023-01,8540108.0
LD03,2023-02,8548591.0
LD03,2023-03,8553832.0
LD03,2023-04,8557980.0
LD03,2023-05,8564476.0
LD03,2023-06,8569387.0
LD03,2023-07,8572172.0
LD03,2023-08,8584709.0
LD03,2023-09,8598079.0
LD04,2002-01,3535079.0
LD04,2002-02,3535466.0
LD04,2002-03,3535673.0
LD04,2002-04,3536291.0
LD04,2002-05,3537088.0
LD04,2002-06,3537542.0
LD04,2002-07,3538409.0
LD04,2002-08,3539716.0
LD04,2002-09,3540551.0
LD04,2002-10,3541059.0
LD04,2002-11,3541250.0
LD04,2002-12,3542087.0
LD04,2003-01,3542553.0
LD04,2003-02,3542629.0
LD04,2003-03,3542528.0
LD04,2003-04,3542519.0
LD04,2003-05,3543150.0
LD04,2003-06,3543741.0
LD04,2003-07,3544480.0
LD04,2003-08,3544677.0
LD04,2003-09,3545594.0
LD04,2003-10,3545616.0
LD04,2003-11,3545680.0
LD04,2003-12,3546329.0
LD04,2004-01,3545626.0
LD04,2004-02,3545428.0
LD04,2004-03,3545013.0
LD04,2004-04,3544763.0
LD04,2004-05,3545215.0
LD04,2004-06,3545611.0
LD04,2004-07,3545866.0
LD04,2004-08,3546013.0
LD04,2004-09,3546634.0
LD04,2004-10,3546555.0
LD04,2004-11,3546969.0
LD04,2004-12,3548054.0
LD04,2005-01,3547817.0
LD04,2005-02,3547247.0
LD04,2005-03,3546888.0
LD04,2005-04,3546996.0
LD04,2005-05,3547061.0
LD04,2005-06,3547088.0
LD04,2005-07,3547436.0
LD04,2005-08,3547764.0
LD04,2005-09,3548080.0
LD04,2005-10,3547907.0
LD04,2005-11,3547749.0
LD04,2005-12,3547884.0
LD04,2006-01,3547373.0
LD04,2006-02,3547027.0
LD04,2006-03,3546641.0
LD04,2006-04,3546227.0
LD04,2006-05,3546452.0
LD04,2006-06,3546456.0
LD04,2006-07,3546043.0
LD04,2006-08,3546468.0
LD04,2006-09,3546402.0
LD04,2006-10,3546630.0
LD04,2006-11,3546371.0
LD04,2006-12,3546847.0
LD04,2007-01,3546385.0
LD04,2007-02,3546044.0
LD04,2007-03,3545615.0
LD04,2007-04,3545698.0
LD04,2007-05,3546233.0
LD04,2007-06,3546761.0
LD04,2007-07,3547470.0
LD04,2007-08,3547803.0
LD04,2007-09,3548184.0
LD04,2007-10,3548593.0
LD04,2007-11,3548230.0
LD04,2007-12,3548532.0
LD04,2008-01,3548780.0
LD04,2008-02,3548936.0
LD04,2008-03,3549144.0
LD04,2008-04,3549671.0
LD04,2008-05,3550548.0
LD04,2008-06,3551556.0
LD04,2008-07,3552347.0
LD04,2008-08,3553639.0
LD04,2008-09,3555283.0
LD04,2008-10,3555990.0
LD04,2008-11,3556408.0
LD04,2008-12,3557164.0
LD04,2009-01,3557208.0
LD04,2009-02,3557617.0
LD04,2009-03,3557965.0
LD04,2009-04,3558418.0
LD04,2009-05,3559225.0
LD04,2009-06,3560312.0
LD04,2009-07,3561718.0
LD04,2009-08,3562912.0
LD04,2009-09,3564986.0
LD04,2009-10,3565823.0
LD04,2009-11,3566155.0
LD04,2009-12,3566859.0
LD04,2010-01,3566849.0
LD04,2010-02,3567821.0
LD04,2010-03,3568204.0
LD04,2010-04,3568446.0
LD04,2010-05,3568972.0
LD04,2010-06,3570230.0
LD04,2010-07,3571434.0
LD04,2010-08,3572747.0
LD04,2010-09,3574766.0
LD04,2010-10,3576327.0
LD04,2010-11,3576944.0
LD04,2010-12,3576842.0
LD04,2011-01,3577217.0
LD04,2011-02,3578498.0
LD04,2011-03,3578695.0
LD04,2011-04,3578614.0
LD04,2011-05,3579117.0
LD04,2011-06,3579976.0
LD04,2011-07,3580927.0
LD04,2011-08,3583229.0
LD04,2011-09,3586118.0
LD04,2011-10,3586855.0
LD04,2011-11,3587022.0
LD04,2011-12,3586761.0
LD04,2012-01,3586353.0
LD04,2012-02,3586637.0
LD04,2012-03,3586685.0
LD04,2012-04,3586511.0
LD04,2012-05,3587062.0
LD04,2012-06,3587539.0
LD04,2012-07,3588097.0
LD04,2012-08,3590454.0
LD04,2012-09,3593075.0
LD04,2012-10,3593358.0
LD04,2012-11,3593351.0
LD04,2012-12,3592902.0
LD04,2013-01,3592892.0
LD04,2013-02,3593098.0
LD04,2013-03,3592757.0
LD04,2013-04,3593085.0
LD04,2013-05,3593757.0
LD04,2013-06,3594237.0
LD04,2013-07,3594868.0
LD04,2013-08,3596701.0
LD04,2013-09,3599456.0
LD04,2013-10,3599669.0
LD04,2013-11,3599514.0
LD04,2013-12,3599280.0
LD04,2014-01,3599561.0
LD04,2014-02,3600365.0
LD04,2014-03,3601010.0
LD04,2014-04,3601395.0
LD04,2014-05,3601752.0
LD04,2014-06,3602363.0
LD04,2014-07,3603039.0
LD04,2014-08,3604438.0
LD04,2014-09,3607268.0
LD04,2014-10,3607237.0
LD04,2014-11,3607176.0
LD04,2014-12,3606692.0
LD04,2015-01,3606495.0
LD04,2015-02,3606613.0
LD04,2015-03,3606656.0
LD04,2015-04,3606865.0
LD04,2015-05,3607157.0
LD04,2015-06,3607881.0
LD04,2015-07,3608787.0
LD04,2015-08,3610445.0
LD04,2015-09,3614266.0
LD04,2015-10,3614667.0
LD04,2015-11,3615195.0
LD04,2015-12,3615009.0
LD04,2016-01,3615159.0
LD04,2016-02,3616387.0
LD04,2016-03,3617576.0
LD04,2016-04,3618246.0
LD04,2016-05,3619158.0
LD04,2016-06,3620504.0
LD04,2016-07,3621349.0
LD04,2016-08,3624156.0
LD04,2016-09,3628652.0
LD04,2016-10,3629833.0
LD04,2016-11,3630579.0
LD04,2016-12,3630077.0
LD04,2017-01,3629974.0
LD04,2017-02,3630542.0
LD04,2017-03,3631700.0
LD04,2017-04,3632496.0
LD04,2017-05,3633729.0
LD04,2017-06,3634784.0
LD04,2017-07,3635672.0
LD04,2017-08,3639230.0
LD04,2017-09,3643872.0
LD04,2017-10,3645381.0
LD04,2017-11,3646348.0
LD04,2017-12,3645484.0
LD04,2018-01,3645543.0
LD04,2018-02,3646194.0
LD04,2018-03,3645570.0
LD04,2018-04,3646077.0
LD04,2018-05,3647863.0
LD04,2018-06,3649051.0
LD04,2018-07,3649717.0
LD04,2018-08,3654340.0
LD04,2018-09,3658269.0
LD04,2018-10,3659891.0
LD04,2018-11,3661118.0
LD04,2018-12,3660943.0
LD04,2019-01,3662296.0
LD04,2019-02,3663751.0
LD04,2019-03,3664403.0
LD04,2019-04,3665627.0
LD04,2019-05,3667473.0
LD04,2019-06,3668329.0
LD04,2019-07,3669532.0
LD04,2019-08,3673951.0
LD04,2019-09,3678602.0
LD04,2019-10,3680009.0
LD04,2019-11,3680922.0
LD04,2019-12,3680156.0
LD04,2020-01,3680916.0
LD04,2020-02,3682476.0
LD04,2020-03,3681824.0
LD04,2020-04,3679545.0
LD04,2020-05,3679780.0
LD04,2020-06,3680717.0
LD04,2020-07,3681199.0
LD04,2020-08,3684777.0
LD04,2020-09,3688868.0
LD04,2020-10,3689631.0
LD04,2020-11,3690294.0
LD04,2020-12,3689821.0
LD04,2021-01,3690043.0
LD04,2021-02,3691225.0
LD04,2021-03,3692661.0
LD04,2021-04,3693711.0
LD04,2021-05,3695051.0
LD04,2021-06,3696581.0
LD04,2021-07,3698825.0
LD04,2021-08,3704075.0
LD04,2021-09,3709632.0
LD04,2021-10,3711320.0
LD04,2021-11,3711899.0
LD04,2021-12,3711176.0
LD04,2022-01,3712573.0
LD04,2022-02,3714168.0
LD04,2022-03,3720550.0
LD04,2022-04,3726042.0
LD04,2022-05,3729761.0
LD04,2022-06,3732856.0
LD04,2022-07,3735302.0
LD04,2022-08,3742170.0
LD04,2022-09,3748428.0
LD04,2022-10,3751943.0
LD04,2022-11,3754551.0
LD04,2022-12,3754577.0
LD04,2023-01,3755557.0
LD04,2023-02,3756895.0
LD04,2023-03,3758529.0
LD04,2023-04,3759699.0
LD04,2023-05,3761549.0
LD04,2023-06,3762844.0
LD04,2023-07,3764213.0
LD04,2023-08,3768904.0
LD04,2023-09,3773116.0
PV20,2002-01,570488.0
PV20,2002-02,570510.0
PV20,2002-03,570458.0
PV20,2002-04,570365.0
PV20,2002-05,570522.0
PV20,2002-06,570552.0
PV20,2002-07,570745.0
PV20,2002-08,571687.0
PV20,2002-09,572576.0
PV20,2002-10,572881.0
PV20,2002-11,573059.0
PV20,2002-12,572997.0
PV20,2003-01,573054.0
PV20,2003-02,573108.0
PV20,2003-03,573002.0
PV20,2003-04,572855.0
PV20,2003-05,572612.0
PV20,2003-06,572579.0
PV20,2003-07,572721.0
PV20,2003-08,573432.0
PV20,2003-09,574265.0
PV20,2003-10,574256.0
PV20,2003-11,574330.0
PV20,2003-12,574384.0
PV20,2004-01,574210.0
PV20,2004-02,574304.0
PV20,2004-03,574117.0
PV20,2004-04,573900.0
PV20,2004-05,573845.0
PV20,2004-06,573532.0
PV20,2004-07,573331.0
PV20,2004-08,574113.0
PV20,2004-09,574759.0
PV20,2004-10,574866.0
PV20,2004-11,575012.0
PV20,2004-12,575072.0
PV20,2005-01,574801.0
PV20,2005-02,574873.0
PV20,2005-03,574686.0
PV20,2005-04,574109.0
PV20,2005-05,573802.0
PV20,2005-06,573599.0
PV20,2005-07,573285.0
PV20,2005-08,573567.0
PV20,2005-09,574454.0
PV20,2005-10,574432.0
PV20,2005-11,574357.0
PV20,2005-12,574042.0
PV20,2006-01,573719.0
PV20,2006-02,573734.0
PV20,2006-03,573246.0
PV20,2006-04,573067.0
PV20,2006-05,572817.0
PV20,2006-06,572407.0
PV20,2006-07,572236.0
PV20,2006-08,572742.0
PV20,2006-09,573478.0
PV20,2006-10,573636.0
PV20,2006-11,573568.0
PV20,2006-12,573614.0
PV20,2007-01,573364.0
PV20,2007-02,573150.0
PV20,2007-03,572826.0
PV20,2007-04,572717.0
PV20,2007-05,572502.0
PV20,2007-06,572415.0
PV20,2007-07,572245.0
PV20,2007-08,572959.0
PV20,2007-09,573956.0
PV20,2007-10,574022.0
PV20,2007-11,573816.0
PV20,2007-12,573459.0
PV20,2008-01,573146.0
PV20,2008-02,572899.0
PV20,2008-03,572737.0
PV20,2008-04,572497.0
PV20,2008-05,572354.0
PV20,2008-06,572244.0
PV20,2008-07,572128.0
PV20,2008-08,572869.0
PV20,2008-09,574178.0
PV20,2008-10,574267.0
PV20,2008-11,574179.0
PV20,2008-12,574092.0
PV20,2009-01,573812.0
PV20,2009-02,573816.0
PV20,2009-03,573633.0
PV20,2009-04,573763.0
PV20,2009-05,573831.0
PV20,2009-06,573831.0
PV20,2009-07,573955.0
PV20,2009-08,574989.0
PV20,2009-09,576622.0
PV20,2009-10,576987.0
PV20,2009-11,576631.0
PV20,2009-12,576668.0
PV20,2010-01,576717.0
PV20,2010-02,576935.0
PV20,2010-03,576683.0
PV20,2010-04,576718.0
PV20,2010-05,576808.0
PV20,2010-06,576711.0
PV20,2010-07,576503.0
PV20,2010-08,577262.0
PV20,2010-09,578706.0
PV20,2010-10,579243.0
PV20,2010-11,579211.0
PV20,2010-12,579036.0
PV20,2011-01,578943.0
PV20,2011-02,579121.0
PV20,2011-03,578955.0
PV20,2011-04,578973.0
PV20,2011-05,578975.0
PV20,2011-06,578676.0
PV20,2011-07,578385.0
PV20,2011-08,579174.0
PV20,2011-09,581474.0
PV20,2011-10,581563.0
PV20,2011-11,581296.0
PV20,2011-12,580875.0
PV20,2012-01,580633.0
PV20,2012-02,580536.0
PV20,2012-03,580418.0
PV20,2012-04,580224.0
PV20,2012-05,579986.0
PV20,2012-06,579663.0
PV20,2012-07,579330.0
PV20,2012-08,580528.0
PV20,2012-09,582389.0
PV20,2012-10,582253.0
PV20,2012-11,581944.0
PV20,2012-12,581705.0
PV20,2013-01,581458.0
PV20,2013-02,581258.0
PV20,2013-03,580987.0
PV20,2013-04,580854.0
PV20,2013-05,580585.0
PV20,2013-06,580285.0
PV20,2013-07,579917.0
PV20,2013-08,580985.0
PV20,2013-09,582957.0
PV20,2013-10,582884.0
PV20,2013-11,582965.0
PV20,2013-12,582728.0
PV20,2014-01,582562.0
PV20,2014-02,582480.0
PV20,2014-03,582102.0
PV20,2014-04,581915.0
PV20,2014-05,581751.0
PV20,2014-06,581282.0
PV20,2014-07,580772.0
PV20,2014-08,582067.0
PV20,2014-09,583987.0
PV20,2014-10,584323.0
PV20,2014-11,584234.0
PV20,2014-12,583942.0
PV20,2015-01,583771.0
PV20,2015-02,583753.0
PV20,2015-03,583342.0
PV20,2015-04,583095.0
PV20,2015-05,582625.0
PV20,2015-06,582287.0
PV20,2015-07,581603.0
PV20,2015-08,582680.0
PV20,2015-09,583627.0
PV20,2015-10,583989.0
PV20,2015-11,584140.0
PV20,2015-12,583721.0
PV20,2016-01,583615.0
PV20,2016-02,583349.0
PV20,2016-03,582756.0
PV20,2016-04,582412.0
PV20,2016-05,582227.0
PV20,2016-06,581892.0
PV20,2016-07,581255.0
PV20,2016-08,582447.0
PV20,2016-09,584139.0
PV20,2016-10,584132.0
PV20,2016-11,584016.0
PV20,2016-12,583581.0
PV20,2017-01,583013.0
PV20,2017-02,583116.0
PV20,2017-03,582910.0
PV20,2017-04,582779.0
PV20,2017-05,582569.0
PV20,2017-06,581919.0
PV20,2017-07,580766.0
PV20,2017-08,581797.0
PV20,2017-09,583230.0
PV20,2017-10,583297.0
PV20,2017-11,583120.0
PV20,2017-12,582944.0
PV20,2018-01,583122.0
PV20,2018-02,583355.0
PV20,2018-03,583191.0
PV20,2018-04,583053.0
PV20,2018-05,583048.0
PV20,2018-06,582065.0
PV20,2018-07,581276.0
PV20,2018-08,582424.0
PV20,2018-09,583945.0
PV20,2018-10,584062.0
PV20,2018-11,584069.0
PV20,2018-12,583990.0
PV20,2019-01,583458.0
PV20,2019-02,583795.0
PV20,2019-03,583842.0
PV20,2019-04,583507.0
PV20,2019-05,583317.0
PV20,2019-06,583071.0
PV20,2019-07,582332.0
PV20,2019-08,583615.0
PV20,2019-09,585422.0
PV20,2019-10,585895.0
PV20,2019-11,586063.0
PV20,2019-12,585866.0
PV20,2020-01,585757.0
PV20,2020-02,586272.0
PV20,2020-03,585723.0
PV20,2020-04,585054.0
PV20,2020-05,584641.0
PV20,2020-06,584451.0
PV20,2020-07,583873.0
PV20,2020-08,584938.0
PV20,2020-09,586208.0
PV20,2020-10,586891.0
PV20,2020-11,587172.0
PV20,2020-12,586937.0
PV20,2021-01,586511.0
PV20,2021-02,586323.0
PV20,2021-03,586262.0
PV20,2021-04,586631.0
PV20,2021-05,586616.0
PV20,2021-06,586435.0
PV20,2021-07,586574.0
PV20,2021-08,587329.0
PV20,2021-09,590153.0
PV20,2021-10,590650.0
PV20,2021-11,590558.0
PV20,2021-12,590170.0
PV20,2022-01,590113.0
PV20,2022-02,590375.0
PV20,2022-03,591284.0
PV20,2022-04,592137.0
PV20,2022-05,592527.0
PV20,2022-06,593054.0
PV20,2022-07,593375.0
PV20,2022-08,594896.0
PV20,2022-09,596257.0
PV20,2022-10,596274.0
PV20,2022-11,596362.0
PV20,2022-12,596075.0
PV20,2023-01,595679.0
PV20,2023-02,595685.0
PV20,2023-03,595974.0
PV20,2023-04,596137.0
PV20,2023-05,596129.0
PV20,2023-06,596551.0
PV20,2023-07,596540.0
PV20,2023-08,599087.0
PV20,2023-09,601532.0
PV21,2002-01,636588.0
PV21,2002-02,636892.0
PV21,2002-03,637016.0
PV21,2002-04,637176.0
PV21,2002-05,637403.0
PV21,2002-06,637625.0
PV21,2002-07,638217.0
PV21,2002-08,638655.0
PV21,2002-09,638895.0
PV21,2002-10,639204.0
PV21,2002-11,639413.0
PV21,2002-12,639787.0
PV21,2003-01,639809.0
PV21,2003-02,640072.0
PV21,2003-03,640271.0
PV21,2003-04,640551.0
PV21,2003-05,640749.0
PV21,2003-06,640857.0
PV21,2003-07,641071.0
PV21,2003-08,641156.0
PV21,2003-09,641276.0
PV21,2003-10,641661.0
PV21,2003-11,641772.0
PV21,2003-12,642066.0
PV21,2004-01,642117.0
PV21,2004-02,642028.0
PV21,2004-03,642184.0
PV21,2004-04,642237.0
PV21,2004-05,642276.0
PV21,2004-06,642446.0
PV21,2004-07,642619.0
PV21,2004-08,642800.0
PV21,2004-09,642839.0
PV21,2004-10,642920.0
PV21,2004-11,642949.0
PV21,2004-12,642977.0
PV21,2005-01,643003.0
PV21,2005-02,643052.0
PV21,2005-03,642753.0
PV21,2005-04,642746.0
PV21,2005-05,642672.0
PV21,2005-06,642622.0
PV21,2005-07,642598.0
PV21,2005-08,642546.0
PV21,2005-09,642539.0
PV21,2005-10,642457.0
PV21,2005-11,642290.0
PV21,2005-12,642230.0
PV21,2006-01,641950.0
PV21,2006-02,641684.0
PV21,2006-03,641484.0
PV21,2006-04,641498.0
PV21,2006-05,641721.0
PV21,2006-06,641806.0
PV21,2006-07,641847.0
PV21,2006-08,642050.0
PV21,2006-09,642187.0
PV21,2006-10,642110.0
PV21,2006-11,642135.0
PV21,2006-12,642209.0
PV21,2007-01,642156.0
PV21,2007-02,642220.0
PV21,2007-03,642209.0
PV21,2007-04,642228.0
PV21,2007-05,642286.0
PV21,2007-06,642499.0
PV21,2007-07,642578.0
PV21,2007-08,642794.0
PV21,2007-09,642906.0
PV21,2007-10,643205.0
PV21,2007-11,643169.0
PV21,2007-12,643189.0
PV21,2008-01,643215.0
PV21,2008-02,643141.0
PV21,2008-03,643086.0
PV21,2008-04,643189.0
PV21,2008-05,643216.0
PV21,2008-06,643350.0
PV21,2008-07,643718.0
PV21,2008-08,644056.0
PV21,2008-09,644564.0
PV21,2008-10,644657.0
PV21,2008-11,644745.0
PV21,2008-12,644811.0
PV21,2009-01,644851.0
PV21,2009-02,644834.0
PV21,2009-03,644973.0
PV21,2009-04,644965.0
PV21,2009-05,645113.0
PV21,2009-06,645254.0
PV21,2009-07,645433.0
PV21,2009-08,645776.0
PV21,2009-09,645936.0
PV21,2009-10,646221.0
PV21,2009-11,646293.0
PV21,2009-12,646305.0
PV21,2010-01,646349.0
PV21,2010-02,646376.0
PV21,2010-03,646403.0
PV21,2010-04,646490.0
PV21,2010-05,646556.0
PV21,2010-06,646642.0
PV21,2010-07,646901.0
PV21,2010-08,647168.0
PV21,2010-09,647398.0
PV21,2010-10,647302.0
PV21,2010-11,647358.0
PV21,2010-12,647282.0
PV21,2011-01,647219.0
PV21,2011-02,647241.0
PV21,2011-03,647313.0
PV21,2011-04,647269.0
PV21,2011-05,647342.0
PV21,2011-06,647307.0
PV21,2011-07,647170.0
PV21,2011-08,647612.0
PV21,2011-09,647706.0
PV21,2011-10,647691.0
PV21,2011-11,647529.0
PV21,2011-12,647214.0
PV21,2012-01,647156.0
PV21,2012-02,647026.0
PV21,2012-03,646836.0
PV21,2012-04,646784.0
PV21,2012-05,646888.0
PV21,2012-06,646886.0
PV21,2012-07,646902.0
PV21,2012-08,647296.0
PV21,2012-09,647171.0
PV21,2012-10,647108.0
PV21,2012-11,647074.0
PV21,2012-12,646862.0
PV21,2013-01,646723.0
PV21,2013-02,646359.0
PV21,2013-03,646275.0
PV21,2013-04,646156.0
PV21,2013-05,646328.0
PV21,2013-06,646358.0
PV21,2013-07,646503.0
PV21,2013-08,646408.0
PV21,2013-09,646428.0
PV21,2013-10,646391.0
PV21,2013-11,646374.0
PV21,2013-12,646317.0
PV21,2014-01,646478.0
PV21,2014-02,646422.0
PV21,2014-03,646498.0
PV21,2014-04,646554.0
PV21,2014-05,646653.0
PV21,2014-06,646617.0
PV21,2014-07,646661.0
PV21,2014-08,646802.0
PV21,2014-09,646795.0
PV21,2014-10,646644.0
PV21,2014-11,646596.0
PV21,2014-12,646257.0
PV21,2015-01,646164.0
PV21,2015-02,646094.0
PV21,2015-03,645978.0
PV21,2015-04,645846.0
PV21,2015-05,645958.0
PV21,2015-06,645821.0
PV21,2015-07,645860.0
PV21,2015-08,646131.0
PV21,2015-09,646086.0
PV21,2015-10,646055.0
PV21,2015-11,646095.0
PV21,2015-12,646040.0
PV21,2016-01,645863.0
PV21,2016-02,645722.0
PV21,2016-03,645655.0
PV21,2016-04,645457.0
PV21,2016-05,645501.0
PV21,2016-06,645533.0
PV21,2016-07,645730.0
PV21,2016-08,646257.0
PV21,2016-09,646538.0
PV21,2016-10,646760.0
PV21,2016-11,646778.0
PV21,2016-12,646874.0
PV21,2017-01,646779.0
PV21,2017-02,646753.0
PV21,2017-03,646656.0
PV21,2017-04,646749.0
PV21,2017-05,646933.0
PV21,2017-06,646993.0
PV21,2017-07,647024.0
PV21,2017-08,647367.0
PV21,2017-09,647575.0
PV21,2017-10,647508.0
PV21,2017-11,647454.0
PV21,2017-12,647268.0
PV21,2018-01,647124.0
PV21,2018-02,646977.0
PV21,2018-03,646667.0
PV21,2018-04,646615.0
PV21,2018-05,646774.0
PV21,2018-06,646702.0
PV21,2018-07,646806.0
PV21,2018-08,647599.0
PV21,2018-09,647681.0
PV21,2018-10,647720.0
PV21,2018-11,647667.0
PV21,2018-12,647672.0
PV21,2019-01,647650.0
PV21,2019-02,647750.0
PV21,2019-03,647693.0
PV21,2019-04,647777.0
PV21,2019-05,647892.0
PV21,2019-06,648143.0
PV21,2019-07,648405.0
PV21,2019-08,649278.0
PV21,2019-09,649826.0
PV21,2019-10,650006.0
PV21,2019-11,649975.0
PV21,2019-12,649957.0
PV21,2020-01,649829.0
PV21,2020-02,649798.0
PV21,2020-03,649790.0
PV21,2020-04,649769.0
PV21,2020-05,649773.0
PV21,2020-06,649713.0
PV21,2020-07,649924.0
PV21,2020-08,650482.0
PV21,2020-09,650898.0
PV21,2020-10,651026.0
PV21,2020-11,651228.0
PV21,2020-12,651435.0
PV21,2021-01,651378.0
PV21,2021-02,651317.0
PV21,2021-03,651570.0
PV21,2021-04,651806.0
PV21,2021-05,652182.0
PV21,2021-06,652476.0
PV21,2021-07,652937.0
PV21,2021-08,653630.0
PV21,2021-09,653903.0
PV21,2021-10,654257.0
PV21,2021-11,654155.0
PV21,2021-12,654019.0
PV21,2022-01,654045.0
PV21,2022-02,654351.0
PV21,2022-03,655247.0
PV21,2022-04,656759.0
PV21,2022-05,657362.0
PV21,2022-06,657494.0
PV21,2022-07,657869.0
PV21,2022-08,658692.0
PV21,2022-09,659289.0
PV21,2022-10,659601.0
PV21,2022-11,659676.0
PV21,2022-12,659551.0
PV21,2023-01,659608.0
PV21,2023-02,659997.0
PV21,2023-03,660191.0
PV21,2023-04,660244.0
PV21,2023-05,660434.0
PV21,2023-06,660468.0
PV21,2023-07,660653.0
PV21,2023-08,661078.0
PV21,2023-09,661605.0
PV22,2002-01,479101.0
PV22,2002-02,479271.0
PV22,2002-03,479361.0
PV22,2002-04,479508.0
PV22,2002-05,479655.0
PV22,2002-06,479918.0
PV22,2002-07,480261.0
PV22,2002-08,480558.0
PV22,2002-09,480632.0
PV22,2002-10,480901.0
PV22,2002-11,480994.0
PV22,2002-12,481254.0
PV22,2003-01,481385.0
PV22,2003-02,481395.0
PV22,2003-03,481266.0
PV22,2003-04,481174.0
PV22,2003-05,481302.0
PV22,2003-06,481518.0
PV22,2003-07,481871.0
PV22,2003-08,481838.0
PV22,2003-09,481668.0
PV22,2003-10,481873.0
PV22,2003-11,482058.0
PV22,2003-12,482415.0
PV22,2004-01,482467.0
PV22,2004-02,482421.0
PV22,2004-03,482262.0
PV22,2004-04,482258.0
PV22,2004-05,482326.0
PV22,2004-06,482546.0
PV22,2004-07,482818.0
PV22,2004-08,482812.0
PV22,2004-09,482744.0
PV22,2004-10,482957.0
PV22,2004-11,483115.0
PV22,2004-12,483369.0
PV22,2005-01,483472.0
PV22,2005-02,483423.0
PV22,2005-03,483184.0
PV22,2005-04,483428.0
PV22,2005-05,483681.0
PV22,2005-06,483942.0
PV22,2005-07,484373.0
PV22,2005-08,484624.0
PV22,2005-09,484575.0
PV22,2005-10,484551.0
PV22,2005-11,484335.0
PV22,2005-12,484481.0
PV22,2006-01,484596.0
PV22,2006-02,484647.0
PV22,2006-03,484893.0
PV22,2006-04,484940.0
PV22,2006-05,485104.0
PV22,2006-06,485225.0
PV22,2006-07,485580.0
PV22,2006-08,485735.0
PV22,2006-09,485618.0
PV22,2006-10,485723.0
PV22,2006-11,485877.0
PV22,2006-12,486197.0
PV22,2007-01,486325.0
PV22,2007-02,486445.0
PV22,2007-03,486672.0
PV22,2007-04,486803.0
PV22,2007-05,486953.0
PV22,2007-06,487067.0
PV22,2007-07,487402.0
PV22,2007-08,487570.0
PV22,2007-09,487709.0
PV22,2007-10,487814.0
PV22,2007-11,487823.0
PV22,2007-12,488135.0
PV22,2008-01,488309.0
PV22,2008-02,488353.0
PV22,2008-03,488396.0
PV22,2008-04,488567.0
